2017,"Cluster-level Emotion Pattern Matching for Cross-Domain Social Emotion Classification.",CIKM,"Endong Zhu,Yanghui Rao,Haoran Xie 0001,Yuwei Liu,Jian Yin 0001,Fu Lee Wang"
2017,"Attentive Graph-based Recursive Neural Network for Collective Vertex Classification.",CIKM,"Qiongkai Xu,Qing Wang 0002,Chenchen Xu,Lizhen Qu"
2017,"SemFacet: Making Hard Faceted Search Easier.",CIKM,"Evgeny Kharlamov,Luca Giacomelli,Evgeny Sherkhonov,Bernardo Cuenca Grau,Egor V. Kostylev,Ian Horrocks"
2017,"HyPerInsight: Data Exploration Deep Inside HyPer.",CIKM,"Nina Hubig,Linnea Passing,Maximilian E. Schüle,Dimitri Vorona,Alfons Kemper,Thomas Neumann 0001"
2017,"RATE: Overcoming Noise and Sparsity of Textual Features in Real-Time Location Estimation.",CIKM,"Yu Zhang 0044,Wei Wei 0019,Binxuan Huang,Kathleen M. Carley,Yan Zhang"
2017,"A Comparison of Nuggets and Clusters for Evaluating Timeline Summaries.",CIKM,"Gaurav Baruah,Richard McCreadie,Jimmy Lin"
2017,"A Study of Main-Memory Hash Joins on Many-core Processor: A Case with Intel Knights Landing Architecture.",CIKM,"Xuntao Cheng,Bingsheng He,Xiaoli Du,Chiew Tong Lau"
2017,"Dual Learning for Cross-domain Image Captioning.",CIKM,"Wei Zhao,Wei Xu,Min Yang 0007,Jianbo Ye,Zhou Zhao,Yabing Feng,Yu Qiao 0001"
2017,"Blockchain-based Data Management and Analytics for Micro-insurance Applications.",CIKM,"Hoang Tam Vo,Lenin Mehedy,Mukesh K. Mohania,Ermyas Abebe"
2017,"Privacy Aware Temporal Profiling of Emails in Distributed Setup.",CIKM,"Sutapa Mondal,Manish Shukla 0001,Sachin Lodha"
2017,"When Labels Fall Short: Property Graph Simulation via Blending of Network Structure and Vertex Attributes.",CIKM,"Arun V. Sathanur,Sutanay Choudhury,Cliff A. Joslyn,Sumit Purohit"
2017,"Aspect-level Sentiment Classification with HEAT (HiErarchical ATtention) Network.",CIKM,"Jiajun Cheng,Shenglin Zhao,Jiani Zhang 0001,Irwin King,Xin Zhang 0018,Hui Wang 0030"
2017,"QALink: Enriching Text Documents with Relevant Q&A Site Contents.",CIKM,"Yixuan Tang,Weilong Huang,Qi Liu,Anthony K. H. Tung,Xiaoli Wang,Jisong Yang,Beibei Zhang"
2017,"Discovering Graph Temporal Association Rules.",CIKM,"Mohammad Hossein Namaki,Yinghui Wu,Qi Song,Peng Lin,Tingjian Ge"
2017,"An Empirical Study of Community Overlap: Ground-truth, Algorithmic Solutions, and Implications.",CIKM,"Joyce Jiyoung Whang"
2017,"Hierarchical RNN with Static Sentence-Level Attention for Text-Based Speaker Change Detection.",CIKM,"Zhao Meng,Lili Mou,Zhi Jin"
2017,"Non-Exhaustive, Overlapping Co-Clustering.",CIKM,"Joyce Jiyoung Whang,Inderjit S. Dhillon"
2017,"Smart Infrastructure Maintenance Using Incremental Tensor Analysis: Extended Abstract.",CIKM,"Nguyen Lu Dang Khoa,Ali Anaissi,Yang Wang"
2017,"A Framework for Estimating Execution Times of IO Traces on SSDs.",CIKM,"Yoonsuk Kang,Yong-Yeon Jo,Jaehyuk Cha,Wan D. Bae,Sang-Wook Kim"
2017,"Deep Sequential Models for Task Satisfaction Prediction.",CIKM,"Rishabh Mehrotra,Ahmed Hassan Awadallah,Milad Shokouhi,Emine Yilmaz,Imed Zitouni,Ahmed El Kholy,Madian Khabsa"
2017,"Learning Temporal Ambiguity in Web Search Queries.",CIKM,"Behrooz Mansouri,Mohammad Sadegh Zahedi,Maseud Rahgozar,Farhad Oroumchian,Ricardo Campos 0001"
2017,"Metacrate: Organize and Analyze Millions of Data Profiles.",CIKM,"Sebastian Kruse 0001,David Hahn,Marius Walter,Felix Naumann"
2017,"Neural Attentive Session-based Recommendation.",CIKM,"Jing Li,Pengjie Ren,Zhumin Chen,Zhaochun Ren,Tao Lian,Jun Ma 0001"
2017,"Distant Meta-Path Similarities for Text-Based Heterogeneous Information Networks.",CIKM,"Chenguang Wang,Yangqiu Song,Haoran Li 0003,Yizhou Sun,Ming Zhang 0004,Jiawei Han 0001"
2017,"Collaborative Filtering as a Case-Study for Model Parallelism on Bulk Synchronous Systems.",CIKM,"Ariyam Das,Ishan Upadhyaya,Xiangrui Meng,Ameet Talwalkar"
2017,"Anomaly Detection in Dynamic Networks using Multi-view Time-Series Hypersphere Learning.",CIKM,"Xian Teng,Yu-Ru Lin,Xidao Wen"
2017,"Task Embeddings: Learning Query Embeddings using Task Context.",CIKM,"Rishabh Mehrotra,Emine Yilmaz"
2017,"Denoising Clinical Notes for Medical Literature Retrieval with Convolutional Neural Model.",CIKM,"Luca Soldaini,Andrew Yates,Nazli Goharian"
2017,"Modeling Language Discrepancy for Cross-Lingual Sentiment Analysis.",CIKM,"Qiang Chen,Chenliang Li,Wenjie Li 0002"
2017,"Keyword Search on RDF Graphs - A Query Graph Assembly Approach.",CIKM,"Shuo Han,Lei Zou 0001,Jeffrey Xu Yu,Dongyan Zhao 0001"
2017,"CleanCloud: Cleaning Big Data on Cloud.",CIKM,"Hongzhi Wang 0001,Xiaoou Ding,Xiangying Chen,Jianzhong Li 0001,Hong Gao 0001"
2017,"Learning Node Embeddings in Interaction Graphs.",CIKM,"Yao Zhang 0009,Yun Xiong,Xiangnan Kong,Yangyong Zhu"
2017,"QLever: A Query Engine for Efficient SPARQL+Text Search.",CIKM,"Hannah Bast,Björn Buchhold"
2017,"Scaling Probabilistic Temporal Query Evaluation.",CIKM,"Melisachew Wudage Chekol"
2017,"Identifying Top-K Influential Nodes in Networks.",CIKM,"Sara Mumtaz,Xiaoyang Wang"
2017,"VizQ: A System for Scalable Processing of Visibility Queries in 3D Spatial Databases.",CIKM,"Arif Arman,Mohammed Eunus Ali,Farhana Murtaza Choudhury,Kaysar Abdullah"
2017,"Stream Aggregation Through Order Sampling.",CIKM,"Nick G. Duffield,Yunhong Xu,Liangzhen Xia,Nesreen K. Ahmed,Minlan Yu"
2017,"Sensitive and Scalable Online Evaluation with Theoretical Guarantees.",CIKM,"Harrie Oosterhuis,Maarten de Rijke"
2017,"IDM 2017: Workshop on Interpretable Data Mining - Bridging the Gap between Shallow and Deep Models.",CIKM,"Xia Hu,Shuiwang Ji"
2017,"Inferring Appliance Energy Usage from Smart Meters using Fully Convolutional Encoder Decoder Networks.",CIKM,"Felan Carlo C. Garcia,Erees Queen B. Macabebe"
2017,"Robust Heterogeneous Discriminative Analysis for Single Sample Per Person Face Recognition.",CIKM,"Meng Pang,Yiu-ming Cheung,Binghui Wang,Risheng Liu"
2017,"Joint Topic-Semantic-aware Social Recommendation for Online Voting.",CIKM,"Hongwei Wang 0004,Jia Wang,Miao Zhao,Jiannong Cao 0001,Minyi Guo"
2017,"Region Representation Learning via Mobility Flow.",CIKM,"Hongjian Wang 0002,Zhenhui Li"
2017,"TATHYA: A Multi-Classifier System for Detecting Check-Worthy Statements in Political Debates.",CIKM,"Ayush Patwari,Dan Goldwasser,Saurabh Bagchi"
2017,"Tweet Geolocation: Leveraging Location, User and Peer Signals.",CIKM,"Wen-Haw Chong,Ee-Peng Lim"
2017,"Learning to Rank with Query-level Semi-supervised Autoencoders.",CIKM,"Bo Xu 0009,Hongfei Lin,Yuan Lin 0001,Kan Xu"
2017,"An Ad CTR Prediction Method Based on Feature Learning of Deep and Shallow Layers.",CIKM,"Zai Huang,Zhen Pan,Qi Liu 0003,Bai Long,Haiping Ma,Enhong Chen"
2017,"Conflict of Interest Declaration and Detection System in Heterogeneous Networks.",CIKM,"Siyuan Wu,Leong Hou U,Sourav S. Bhowmick,Wolfgang Gatterbauer"
2017,"Learning to Attend, Copy, and Generate for Session-Based Query Suggestion.",CIKM,"Mostafa Dehghani 0001,Sascha Rothe,Enrique Alfonseca,Pascal Fleury"
2017,"Balancing Speed and Quality in Online Learning to Rank for Information Retrieval.",CIKM,"Harrie Oosterhuis,Maarten de Rijke"
2017,"Semantic Rules for Machine Diagnostics: Execution and Management.",CIKM,"Evgeny Kharlamov,Ognjen Savkovic,Guohui Xiao 0001,Rafael Peñaloza,Gulnar Mehdi,Mikhail Roshchin,Ian Horrocks"
2017,"Interest Diffusion in Heterogeneous Information Network for Personalized Item Ranking.",CIKM,"Mukul Gupta,Pradeep Kumar 0001,Rajhans Mishra"
2017,"iFACT: An Interactive Framework to Assess Claims from Tweets.",CIKM,"Wee-Yong Lim,Mong-Li Lee,Wynne Hsu"
2017,"Language Modeling by Clustering with Word Embeddings for Text Readability Assessment.",CIKM,"Miriam Cha,Youngjune Gwon,H. T. Kung 0001"
2017,"Crowdsourcing Cybersecurity: Cyber Attack Detection using Social Media.",CIKM,"Rupinder Paul Khandpur,Taoran Ji,Steve T. K. Jan,Gang Wang 0011,Chang-Tien Lu,Naren Ramakrishnan"
2017,"Urbanity: A System for Interactive Exploration of Urban Dynamics from Streaming Human Sensing Data.",CIKM,"Mengxiong Liu,Zhengchao Liu,Chao Zhang 0014,Keyang Zhang,Quan Yuan 0001,Tim Hanratty,Jiawei Han 0001"
2017,"FM-Hawkes: A Hawkes Process Based Approach for Modeling Online Activity Correlations.",CIKM,"Sha Li,Xiaofeng Gao,Weiming Bao,Guihai Chen"
2017,"Broad Learning based Multi-Source Collaborative Recommendation.",CIKM,"Junxing Zhu,Jiawei Zhang 0001,Lifang He 0001,Quanyuan Wu,Bin Zhou 0004,Chenwei Zhang,Philip S. Yu"
2017,"PODIUM: Procuring Opinions from Diverse Users in a Multi-Dimensional World.",CIKM,"Yael Amsterdamer,Oded Goldreich 0002"
2017,"Recommendation with Capacity Constraints.",CIKM,"Konstantina Christakopoulou,Jaya Kawale,Arindam Banerjee 0001"
2017,"Compact Multiple-Instance Learning.",CIKM,"Jing Chai,Weiwei Liu 0003,Ivor W. Tsang,Xiao-Bo Shen"
2017,"Jointly Modeling Static Visual Appearance and Temporal Pattern for Unsupervised Video Hashing.",CIKM,"Chao Li,Yang Yang 0002,Jiewei Cao,Zi Huang"
2017,"Truth Discovery by Claim and Source Embedding.",CIKM,"Shanshan Lyu,Wentao Ouyang,Huawei Shen,Xueqi Cheng"
2017,"Highly Efficient Mining of Overlapping Clusters in Signed Weighted Networks.",CIKM,"Tuan-Anh Hoang,Ee-Peng Lim"
2017,"MultiSentiNet: A Deep Semantic Network for Multimodal Sentiment Analysis.",CIKM,"Nan Xu,Wenji Mao"
2017,"DeepHawkes: Bridging the Gap between Prediction and Understanding of Information Cascades.",CIKM,"Qi Cao,Huawei Shen,Keting Cen,Wentao Ouyang,Xueqi Cheng"
2017,"Returning is Believing: Optimizing Long-term User Engagement in Recommender Systems.",CIKM,"Qingyun Wu,Hongning Wang,Liangjie Hong,Yue Shi"
2017,"Intent Based Relevance Estimation from Click Logs.",CIKM,"Prakash Mandayam Comar,Srinivasan H. Sengamedu"
2017,"Sybil Defense in Crowdsourcing Platforms.",CIKM,"Dong Yuan,Guoliang Li 0001,Qi Li 0002,Yudian Zheng"
2017,"Beyond Success Rate: Utility as a Search Quality Metric for Online Experiments.",CIKM,"Widad Machmouchi,Ahmed Hassan Awadallah,Imed Zitouni,Georg Buscher"
2017,"Reply With: Proactive Recommendation of Email Attachments.",CIKM,"Christophe Van Gysel,Bhaskar Mitra,Matteo Venanzi,Roy Rosemarin,Grzegorz Kukla,Piotr Grudzien,Nicola Cancedda"
2017,"Computing Betweenness Centrality in B-hypergraphs.",CIKM,"Kwang Hee Lee,Myoung-Ho Kim"
2017,"Weakly-Guided User Stance Prediction via Joint Modeling of Content and Social Interaction.",CIKM,"Rui Dong,Yizhou Sun,Lu Wang 0008,Yupeng Gu,Yuan Zhong"
2017,"An Enhanced Topic Modeling Approach to Multiple Stance Identification.",CIKM,"Junjie Lin,Wenji Mao,Yuhao Zhang"
2017,"Construction of a National Scale ENF Map using Online Multimedia Data.",CIKM,"Hyunsoo Kim,Young Bae Jeon,Ji Won Yoon"
2017,"JointSem: Combining Query Entity Linking and Entity based Document Ranking.",CIKM,"Chenyan Xiong,Zhengzhong Liu 0001,Jamie Callan,Eduard H. Hovy"
2017,"Overview of the 4th HistoInformatics Workshop.",CIKM,"Mohammed Hasanuzzaman,Gaël Dias,Adam Jatowt,Marten Düring,Antal van den Bosch"
2017,"HoloScope: Topology-and-Spike Aware Fraud Detection.",CIKM,"Shenghua Liu,Bryan Hooi,Christos Faloutsos"
2017,"Learning Entity Type Embeddings for Knowledge Graph Completion.",CIKM,"Changsung Moon,Paul Jones 0001,Nagiza F. Samatova"
2017,"Talking to Your TV: Context-Aware Voice Search with Hierarchical Recurrent Neural Networks.",CIKM,"Jinfeng Rao,Ferhan Türe,Hua He,Oliver Jojic,Jimmy Lin"
2017,"Ontology-based Graph Visualization for Summarized View.",CIKM,"Xin Huang 0001,Byron Choi,Jianliang Xu,William K. Cheung,Yanchun Zhang,Jiming Liu 0001"
2017,"CSI: A Hybrid Deep Model for Fake News Detection.",CIKM,"Natali Ruchansky,Sungyong Seo,Yan Liu 0002"
2017,"Paraphrastic Fusion for Abstractive Multi-Sentence Compression Generation.",CIKM,"Mir Tafseer Nayeem,Yllias Chali"
2017,"Recipe Popularity Prediction with Deep Visual-Semantic Fusion.",CIKM,"Satoshi Sanjo,Marie Katsurai"
2017,"Modeling Opinion Influence with User Dual Identity.",CIKM,"Chengyao Chen,Zhitao Wang,Wenjie Li 0002"
2017,"Predicting Startup Crowdfunding Success through Longitudinal Social Engagement Analysis.",CIKM,"Qizhen Zhang 0001,Tengyuan Ye,Meryem Essaidi,Shivani Agarwal 0001,Vincent Liu,Boon Thau Loo"
2017,"Nationality Classification Using Name Embeddings.",CIKM,"Junting Ye,Shuchu Han,Yifan Hu,Baris Coskun,Meizhu Liu,Hong Qin,Steven Skiena"
2017,"SMASC 2017: First International Workshop on Social Media Analytics for Smart Cities.",CIKM,"Manjira Sinha,Xiangnan He 0001,Alessandro Bozzon,Sandya Mannarswamy,Pradeep K. Murukannaiah,Tridib Mukherjee"
2017,"CoreDB: a Data Lake Service.",CIKM,"Amin Beheshti,Boualem Benatallah,Reza Nouri,Van Munin Chhieng,HuangTao Xiong,Xu Zhao"
2017,"Unsupervised Feature Selection with Joint Clustering Analysis.",CIKM,"Shuai An,Jun Wang 0023,Jinmao Wei,Zhenglu Yang"
2017,"Geographic and Temporal Trends in Fake News Consumption During the 2016 US Presidential Election.",CIKM,"Adam Fourney,Miklós Z. Rácz,Gireeja Ranade,Markus Mobius,Eric Horvitz"
2017,"Privacy-Preserving Collaborative Deep Learning with Application to Human Activity Recognition.",CIKM,"Lingjuan Lyu,Xuanli He,Yee Wei Law,Marimuthu Palaniswami"
2017,"Augmented Variational Autoencoders for Collaborative Filtering with Auxiliary Information.",CIKM,"Wonsung Lee,Kyungwoo Song,Il-Chul Moon"
2017,"Unsupervised Matrix-valued Kernel Learning For One Class Classification.",CIKM,"Shaobo Dang,Xiongcai Cai,Yang Wang 0002,Jianjia Zhang,Fang Chen 0001"
2017,"FUSION: An Online Method for Multistream Classification.",CIKM,"Ahsanul Haque,Zhuoyi Wang,Swarup Chandra,Bo Dong,Latifur Khan,Kevin W. Hamlen"
2017,"On Discovering the Number of Document Topics via Conceptual Latent Space.",CIKM,"Nghia Duong-Trung,Lars Schmidt-Thieme"
2017,"Finding Periodic Discrete Events in Noisy Streams.",CIKM,"Abhirup Ghosh,Christopher Lucas 0001,Rik Sarkar"
2017,"IMaxer: A Unified System for Evaluating Influence Maximization in Location-based Social Networks.",CIKM,"Muhammad Aamir Saleem,Rohit Kumar 0002,Toon Calders,Xike Xie,Torben Bach Pedersen"
2017,"MGAE: Marginalized Graph Autoencoder for Graph Clustering.",CIKM,"Chun Wang,Shirui Pan,Guodong Long,Xingquan Zhu,Jing Jiang 0002"
2017,"CNN-IETS: A CNN-based Probabilistic Approach for Information Extraction by Text Segmentation.",CIKM,"Meng Hu,Zhixu Li,Yongxin Shen,An Liu 0002,Guanfeng Liu 0001,Kai Zheng 0001,Lei Zhao 0001"
2017,"To Be Connected, or Not to Be Connected: That is the Minimum Inefficiency Subgraph Problem.",CIKM,"Natali Ruchansky,Francesco Bonchi,David García-Soriano,Francesco Gullo,Nicolas Kourtellis"
2017,"An Interactive Framework for Video Surveillance Event Detection and Modeling.",CIKM,"Fabio Persia,Fabio Bettini,Sven Helmer"
2017,"Visualizing Deep Neural Networks with Interaction of Super-pixels.",CIKM,"Shixin Tian,Ying Cai"
2017,"Session-aware Information Embedding for E-commerce Product Recommendation.",CIKM,"Chen Wu,Ming Yan"
2017,"Deep Multi-Similarity Hashing for Multi-label Image Retrieval.",CIKM,"Tong Li,Sheng Gao,Yajing Xu"
2017,"Personalized Image Aesthetics Assessment.",CIKM,"Xiang Deng,Chaoran Cui,Huidi Fang,Xiushan Nie,Yilong Yin"
2017,"From Fingerprint to Footprint: Revealing Physical World Privacy Leakage by Cyberspace Cookie Logs.",CIKM,"Huandong Wang,Chen Gao,Yong Li 0008,Zhi-Li Zhang,Depeng Jin"
2017,"Building a Dossier on the Cheap: Integrating Distributed Personal Data Resources Under Cost Constraints.",CIKM,"Imrul Chowdhury Anindya,Harichandan Roy,Murat Kantarcioglu,Bradley A. Malin"
2017,"Hyper Questions: Unsupervised Targeting of a Few Experts in Crowdsourcing.",CIKM,"Jiyi Li,Yukino Baba,Hisashi Kashima"
2017,"Integrating the Framing of Clinical Questions via PICO into the Retrieval of Medical Literature for Systematic Reviews.",CIKM,"Harrisen Scells,Guido Zuccon,Bevan Koopman,Anthony Deacon,Leif Azzopardi,Shlomo Geva"
2017,"Deep Context Modeling for Web Query Entity Disambiguation.",CIKM,"Zhen Liao,Xinying Song,Yelong Shen,Saekoo Lee,Jianfeng Gao,Ciya Liao"
2017,"Structural-fitting Word Vectors to Linguistic Ontology for Semantic Relatedness Measurement.",CIKM,"Yang-Yin Lee,Ting-Yu Yen,Hen-Hsen Huang,Hsin-Hsi Chen"
2017,"An Empirical Study of Embedding Features in Learning to Rank.",CIKM,"Faezeh Ensan,Ebrahim Bagheri,Amal Zouaq,Alexandre Kouznetsov"
2017,"Bayesian Heteroscedastic Matrix Factorization for Conversion Rate Prediction.",CIKM,"Hongxia Yang"
2017,"Combining Local and Global Word Embeddings for Microblog Stemming.",CIKM,"Anurag Roy,Trishnendu Ghorai,Kripabandhu Ghosh,Saptarshi Ghosh 0001"
2017,"Efficient Document Filtering Using Vector Space Topic Expansion and Pattern-Mining: The Case of Event Detection in Microposts.",CIKM,"Julia Proskurnia,Ruslan Mavlyutov,Carlos Castillo 0001,Karl Aberer,Philippe Cudré-Mauroux"
2017,"Covering the Optimal Time Window Over Temporal Data.",CIKM,"Bin Cao 0004,Chenyu Hou,Jing Fan"
2017,"A Scalable Graph-Coarsening Based Index for Dynamic Graph Databases.",CIKM,"Akshay Kansal,Francesca Spezzano"
2017,"Integrating Side Information for Boosting Machine Comprehension.",CIKM,"Yutong Wang,Yixin Xu,Min Yang 0007,Zhou Zhao,Jun Xiao 0001,Yueting Zhuang"
2017,"A Fast Trajectory Outlier Detection Approach via Driving Behavior Modeling.",CIKM,"Hao Wu 0011,Weiwei Sun,Baihua Zheng"
2017,"A Non-negative Symmetric Encoder-Decoder Approach for Community Detection.",CIKM,"Bing-Jie Sun,Huawei Shen,Jinhua Gao,Wentao Ouyang,Xueqi Cheng"
2017,"SemDia: Semantic Rule-Based Equipment Diagnostics Tool.",CIKM,"Gulnar Mehdi,Evgeny Kharlamov,Ognjen Savkovic,Guohui Xiao 0001,Elem Güzel Kalayci,Sebastian Brandt 0001,Ian Horrocks,Mikhail Roshchin,Thomas A. Runkler"
2017,"FA*IR: A Fair Top-k Ranking Algorithm.",CIKM,"Meike Zehlike,Francesco Bonchi,Carlos Castillo 0001,Sara Hajian,Mohamed Megahed,Ricardo Baeza-Yates"
2017,"Budgeted Task Scheduling for Crowdsourced Knowledge Acquisition.",CIKM,"Tao Han 0003,Hailong Sun 0001,Yangqiu Song,Zizhe Wang,Xudong Liu 0001"
2017,"Interactive System for Reasoning about Document Age.",CIKM,"Adam Jatowt,Ricardo Campos 0001"
2017,"Privacy of Hidden Profiles: Utility-Preserving Profile Removal in Online Forums.",CIKM,"Sedigheh Eslami,Asia J. Biega,Rishiraj Saha Roy,Gerhard Weikum"
2017,"Sentence Retrieval with Sentiment-specific Topical Anchoring for Review Summarization.",CIKM,"Jiaxing Tan,Alexander Kotov,Rojiar Pir Mohammadiani,Yumei Huo"
2017,"From Query-By-Keyword to Query-By-Example: LinkedIn Talent Search Approach.",CIKM,"Viet Ha-Thuc,Yan Yan,Xianren Wu,Vijay Dialani,Abhishek Gupta,Shakti Sinha"
2017,"Modeling Affinity based Popularity Dynamics.",CIKM,"Minkyoung Kim,Daniel A. McFarland,Jure Leskovec"
2017,"A Study of Feature Construction for Text-based Forecasting of Time Series Variables.",CIKM,"Yiren Wang,Dominic Seyler,Shubhra Kanti Karmaker Santu,ChengXiang Zhai"
2017,"Fast Algorithms for Pareto Optimal Group-based Skyline.",CIKM,"Wenhui Yu,Zheng Qin,Jinfei Liu,Li Xiong 0001,Xu Chen 0017,Huidi Zhang"
2017,"Deep Learning Based Forecasting of Critical Infrastructure Data.",CIKM,"Zahra Zohrevand,Uwe Glässer,Mohammad A. Tayebi,Hamed Yaghoubi Shahir,Mehdi Shirmaleki,Amir Yaghoubi Shahir"
2017,"A Topic Model Based on Poisson Decomposition.",CIKM,"Haixin Jiang,Rui Zhou 0001,Limeng Zhang,Hua Wang 0002,Yanchun Zhang"
2017,"Detecting Social Bots by Jointly Modeling Deep Behavior and Content Information.",CIKM,"Chiyu Cai,Linjing Li,Daniel Zeng"
2017,"A Hyper-connected World.",CIKM,"K. Ananth Krishnan"
2017,"PQBF: I/O-Efficient Approximate Nearest Neighbor Search by Product Quantization.",CIKM,"Yingfan Liu,Hong Cheng 0001,Jiangtao Cui"
2017,"Building Natural Language Interfaces to Web APIs.",CIKM,"Yu Su 0001,Ahmed Hassan Awadallah,Madian Khabsa,Patrick Pantel,Michael Gamon,Mark J. Encarnación"
2017,"Content Recommendation by Noise Contrastive Transfer Learning of Feature Representation.",CIKM,"Yiyang Li,Guanyu Tao,Weinan Zhang 0001,Yong Yu 0001,Jun Wang 0012"
2017,"On Embedding Uncertain Graphs.",CIKM,"Jiafeng Hu,Reynold Cheng,Zhipeng Huang 0001,Yixiang Fang,Siqiang Luo"
2017,"Words are Malleable: Computing Semantic Shifts in Political and Media Discourse.",CIKM,"Hosein Azarbonyad,Mostafa Dehghani 0001,Kaspar Beelen,Alexandra Arkut,Maarten Marx,Jaap Kamps"
2017,"Spatiotemporal Event Forecasting from Incomplete Hyper-local Price Data.",CIKM,"Xuchao Zhang,Liang Zhao 0002,Arnold P. Boedihardjo,Chang-Tien Lu,Naren Ramakrishnan"
2017,"Efficient Fault-Tolerant Group Recommendation Using alpha-beta-core.",CIKM,"Danhao Ding,Hui Li 0057,Zhipeng Huang 0001,Nikos Mamoulis"
2017,"Knowledge Graph Embedding with Triple Context.",CIKM,"Jun Shi,Huan Gao,Guilin Qi,Zhangquan Zhou"
2017,"Using Knowledge Graphs to Explain Entity Co-occurrence in Twitter.",CIKM,"Yiwei Wang,Mark James Carman,Yuan-Fang Li"
2017,"A Compare-Aggregate Model with Dynamic-Clip Attention for Answer Selection.",CIKM,"Weijie Bian,Si Li 0001,Zhao Yang,Guang Chen 0003,Zhiqing Lin"
2017,"Multi-view Clustering with Graph Embedding for Connectome Analysis.",CIKM,"Guixiang Ma,Lifang He 0001,Chun-Ta Lu,Weixiang Shao,Philip S. Yu,Alex D. Leow,Ann B. Ragin"
2017,"Coupled Sparse Matrix Factorization for Response Time Prediction in Logistics Services.",CIKM,"Yuqi Wang,Jiannong Cao 0001,Lifang He 0001,Wengen Li,Lichao Sun,Philip S. Yu"
2017,"Representation Learning of Large-Scale Knowledge Graphs via Entity Feature Combinations.",CIKM,"Zhen Tan,Xiang Zhao 0002,Wei Wang 0011"
2017,"Similarity-based Distant Supervision for Definition Retrieval.",CIKM,"Jiepu Jiang,James Allan"
2017,"Learning Graph-based Embedding For Time-Aware Product Recommendation.",CIKM,"Yuqi Li,Weizheng Chen,Hongfei Yan"
2017,"Hybrid BiLSTM-Siamese network for FAQ Assistance.",CIKM,"Prerna Khurana,Puneet Agarwal,Gautam Shroff,Lovekesh Vig,Ashwin Srinivasan 0001"
2017,"Interactive Spatial Keyword Querying with Semantics.",CIKM,"Jiabao Sun,Jiajie Xu 0001,Kai Zheng 0001,Chengfei Liu"
